pathway	SRR6267379	SRR6267380	SRR6267381	SRR6267382	SRR6267383	SRR6267384	SRR6267385	SRR6267386	SRR6267387	SRR6267388	SRR6267389	SRR6267390	SRR6267391	SRR6267392	SRR6267393	SRR6267394	SRR6267395	SRR6267396	SRR6267397	SRR6267398	SRR6267399	SRR6267400	SRR6267401	SRR6267402	SRR6267403	SRR6267404	SRR6267405	SRR6267406	SRR6267407	SRR6267408	SRR6267409	SRR6267410	SRR6267411	SRR6267412	SRR6267413	SRR6267414	SRR6267415	SRR6267416	SRR6267417	SRR6267418	SRR6267419	SRR6267420	SRR6267421	SRR6267422	SRR6267423	SRR6267424	SRR6267425	SRR6267426	SRR6267427	SRR6267428	SRR6267429	SRR6267430	SRR6267431	SRR6267432	SRR6267433	SRR6267434	SRR6267435	SRR6267436	SRR6267437	SRR6267438	SRR6267439	SRR6267440	SRR6267441	SRR6267442	SRR6267443	SRR6267444	SRR6267445	SRR6267446	SRR6267447	SRR6267448	SRR6267449	SRR6267450	SRR6267451	SRR6267452	SRR6267453	SRR6267454	SRR6267455	SRR6267456	SRR6267457	SRR6267458	SRR6267459	SRR6267460	SRR6267461	SRR6267462	SRR6267463	SRR6267464	SRR6267465	SRR6267466	SRR6267467	SRR6267468	SRR6267469	SRR6267470	SRR6267471	SRR6267472	SRR6267473	SRR6267474	SRR6267475	SRR6267476	SRR6267477	SRR6267478	SRR6267479	SRR6267480	SRR6267481	SRR6267482	SRR6267483	SRR6267484	SRR6267485	SRR6267486	SRR6267487	SRR6267488	SRR6267489	SRR6267490	SRR6267491	SRR6267492	SRR6267493	SRR6267494	SRR6267495	SRR6267496	SRR6267497	SRR6267498	SRR6267499	SRR6267500	SRR6267501	SRR6267502	SRR6267503	SRR6267504	SRR6267505	SRR6267506	SRR6267507	SRR6267508	SRR6267509	SRR6267510	SRR6267511	SRR6267512	SRR6267513	SRR6267514	SRR6267515	SRR6267516	SRR6267517	SRR6267518	SRR6267519	SRR6267520	SRR6267521	SRR6267522	SRR6267523	SRR6267524	SRR6267525	SRR6267526	SRR6267527	SRR6267528	SRR6267529	SRR6267530	SRR6267531	SRR6267532	SRR6267533	SRR6267534	SRR6267535	SRR6267536	SRR6267537	SRR6267538	SRR6267539	SRR6267540	SRR6267541	SRR6267542	SRR6267543	SRR6267544	SRR6267545	SRR6267546	SRR6267547	SRR6267548	SRR6267549	SRR6267550	SRR6267551	SRR6267552	SRR6267553	SRR6267554	SRR6267555	SRR6267556	SRR6267557	SRR6267558	SRR6267559	SRR6267560	SRR6267561	SRR6267562	SRR6267563	SRR6267564	SRR6267565	SRR6267566	SRR6267567	SRR6267568	SRR6267569	SRR6267570	SRR6267571	SRR6267572	SRR6267573	SRR6267574	SRR6267575	SRR6267576	SRR6267577	SRR6267578	SRR6267579	SRR6267580	SRR6267581	SRR6267582	SRR6267583	SRR6267584	SRR6267585	SRR6267586	SRR6267587	SRR6267588	SRR6267589	SRR6267590	SRR6267591	SRR6267592	SRR6267593	SRR6267594	SRR6267595	SRR6267596	SRR6267597	SRR6267598	SRR6267599	SRR6267600	SRR6267601	SRR6267602	SRR6267603	SRR6267604	SRR6267605	SRR6267606	SRR6267607	SRR6267608	SRR6267609	SRR6267610	SRR6267611	SRR6267612	SRR6267613	SRR6267614	SRR6267615	SRR6267616	SRR6267617	SRR6267618	SRR6267619	SRR6267620	SRR6267621	SRR6267622	SRR6267623	SRR6267624	SRR6267625	SRR6267626	SRR6267627	SRR6267628	SRR6267629	SRR6267630	SRR6267631	SRR6267632	SRR6267633	SRR6267634	SRR6267635	SRR6267636	SRR6267637	SRR6267638	SRR6267639	SRR6267640	SRR6267641	SRR6267642	SRR6267643	SRR6267644	SRR6267645	SRR6267646	SRR6267647	SRR6267648	SRR6267649	SRR6267650	SRR6267651	SRR6267652	SRR6267653	SRR6267654	SRR6267655	SRR6267656	SRR6267657	SRR6267658	SRR6267659	SRR6267660	SRR6267661	SRR6267662	SRR6267663	SRR6267664	SRR6267665	SRR6267666	SRR6267667	SRR6267668	SRR6267669	SRR6267670	SRR6267671	SRR6267672	SRR6267673	SRR6267674	SRR6267675	SRR6267676	SRR6267677	SRR6267678	SRR6267679	SRR6267680	SRR6267681	SRR6267682	SRR6267683	SRR6267684	SRR6267685	SRR6267686	SRR6267687	SRR6267688	SRR6267689	SRR6267690	SRR6267691	SRR6267692	SRR6267693	SRR6267694	SRR6267695	SRR6267696	SRR6267697	SRR6267698	SRR6267699	SRR6267700	SRR6267701	SRR6267702	SRR6267703	SRR6267704	SRR6267705	SRR6267706	SRR6267707	SRR6267708	SRR6267709	SRR6267710	SRR6267711	SRR6267712	SRR6267713	SRR6267714	SRR6267715	SRR6267716	SRR6267717	SRR6267718	SRR6267719	SRR6267720	SRR6267721	SRR6267722	SRR6267723	SRR6267724	SRR6267725	SRR6267726	SRR6267727	SRR6267728	SRR6267729	SRR6267730	SRR6267731	SRR6267732	SRR6267733	SRR6267734	SRR6267735	SRR6267736	SRR6267737	SRR6267738	SRR6267739	SRR6267740	SRR6267741	SRR6267742	SRR6267743	SRR6267744	SRR6267745	SRR6267746	SRR6267747	SRR6267748	SRR6267749	SRR6267750	SRR6267751	SRR6267752	SRR6267753	SRR6267754	SRR6267755	SRR6267756	SRR6267757	SRR6267758	SRR6267759	SRR6267760	SRR6267761	SRR6267762	SRR6267763	SRR6267764	SRR6267765	SRR6267766	SRR6267767	SRR6267768	SRR6267769	SRR6267770	SRR6267771	SRR6267772	SRR6267773	SRR6267774	SRR6267775	SRR6267776	SRR6267777	SRR6267778	SRR6267779	SRR6267780	SRR6267781	SRR6267782	SRR6267783	SRR6267784	SRR6267785	SRR6267786	SRR6267787	SRR6267788	SRR6267789	SRR6267790	SRR6267791	SRR6267792	SRR6267793	SRR6267794	SRR6267795	SRR6267796	SRR6267797	SRR6267798	SRR6267799	SRR6267800	SRR6267801	SRR6267802	SRR6267803	SRR6267804	SRR6267805	SRR6267806	SRR6267807	SRR6267808	SRR6267809	SRR6267810	SRR6267811	SRR6267812	SRR6267813	SRR6267814	SRR6267815	SRR6267816	SRR6267817	SRR6267818	SRR6267819
1CMET2-PWY	14749.62979851780	23045.258721604500	16551.017987646500	16594.423403165100	36991.84219378950	16931.801631566700	13389.134776071400	17162.960989819800	7785.770282195700	13477.87325650100	14697.489753208100	16033.45045738150	10470.870913143200	33352.130531659200	12724.004546977200	15059.79123854840	21353.773443715000	13702.904100627600	24793.93790840470	43396.45420300630	13467.577701287600	1826.518856845550	12153.922721690400	3683.738073461370	10052.677579321900	13920.094967585400	12556.764865730800	9743.875192695480	15948.498237764300	16287.963418762700	15181.89790443490	14646.430551030800	33413.510785036700	13935.085294038400	13814.562702504800	16882.445945450000	14168.37860914680	13878.106676278700	2385.6627625995400	51879.72259031710	28863.93157296750	18253.165745836400	18195.71277484680	43004.92000634320	10033.435039594300	12635.414890532500	16989.692294601300	23134.235544832800	16058.90934481100	15992.814950173800	10498.72691248110	20638.455519815400	23110.188849102600	16807.923296610200	12692.139344570900	18364.40996785300	14213.126690299600	34114.927189842300	43670.60688460080	26001.241477942200	33002.24257164510	17363.03365723950	32374.931509311900	19352.574400230500	13800.676257080900	2315.1945582403900	6063.289283709010	15209.020275833800	4872.518506964070	10773.506848473300	9858.663019556490	27679.50767309230	18000.58426088280	22876.002179785500	2408.112615651390	35589.3591691851	2095.565770832440	13237.064740701400	17129.619191831200	35341.31054936530	12939.663408865700	21486.479497994800	23427.463325461000	33403.79468243150	17901.390784905000	10599.844017500600	8415.60174224666	17696.052933480700	22053.789165350500	13016.85303433110	18097.74233580620	17363.379405478900	25881.823238343500	20242.16101938330	12314.57920943070	13783.69202973740	6988.35674054495	21538.506172535300	15048.087635041200	15665.428102857100	12725.679309490600	14969.691120874600	11198.350298360300	18712.967593038400	15761.612284056900	13589.363740810700	17118.319722747300	13347.011923392600	20989.793530513800	13686.42980111780	34542.67319438790	14184.77453087230	12716.9518603014	14827.36974528080	15093.789095883000	19571.437336981900	18567.661751569000	17050.79345989790	12383.052470068400	20844.147420868400	12675.775701175300	22405.720984225800	17719.80110405210	12480.137722428600	13002.237532981400	13814.829490014000	7655.1102750971600	17056.17723018320	9232.846925875060	10488.912093433300	18432.15957943260	14257.056223101400	17347.614677418900	11299.035790687000	12333.638913126100	12423.017835780700	21806.805771834600	17508.567729697600	12436.859148035300	14727.426814532800	9958.377857919400	16432.528243904500	13267.794459101600	19324.77094436790	27040.68136827020	16717.9345755243	8745.349259452210	5319.3183982320400	16035.952996437600	15841.878178217700	17631.370094334200	36075.63084107410	40170.09004149480	18792.697123775900	18050.502133959500	13601.905063817700	29102.09657617560	11052.521329469900	11979.6412295128	40928.136622899400	33415.79940712850	8065.922574031160	20349.634526137100	36570.54339891460	9135.856146309140	39616.10751021500	3037.293679402220	31140.49821478370	26850.719083652700	11148.454584351600	14382.653316028100	7454.816976336720	14414.589710312100	16168.113358988200	11323.47644073280	8687.336858746140	4713.362026614810	13219.119420503100	3515.502058036540	17336.485243758500	19392.730447500300	9049.260555818810	12601.542919340200	5296.207483241520	32782.34879975200	26573.641929381400	22054.477625386100	19650.352229572900	18764.578265563600	15044.873517004400	38165.827339574400	41524.86401195330	14086.082496256300	5109.1789309898	48204.71796255580	25773.517303890000	19707.297355419600	16838.557081051800	12986.362931580300	15000.943676593700	18654.206395194200	18975.91523250130	19249.112328738800	12699.043108397200	49708.8020427933	14275.216589151900	16524.9745966931	17321.69373573250	13803.116095753500	31530.853861111700	14829.927425739300	13047.588722263500	14133.99231067870	7311.405669271520	15751.444999742700	40871.753990484900	17023.073884821500	15458.868794594400	10095.691450933700	17535.796049869000	12070.368690391900	14877.030540444500	15861.111069478300	20223.619074636800	13626.092714797900	20468.299297988800	15703.645615714000	11519.358756073000	9936.326375598630	46389.395384097800	31036.44940927020	28597.66808063880	15566.38289629930	17343.90836178640	9381.784915850940	28620.167192735500	37275.116632403600	17931.980808336500	12007.108648874600	43752.74783115300	15331.754191373600	43171.76737131060	14888.751131354700	38335.44078283090	16207.621703980800	13871.557280413900	11299.899844900900	8395.523069343670	20038.630435436800	10455.112892383000	10326.275457839100	29830.789938429300	24243.615078251500	38321.29292751020	3351.9104853386800	18372.809268637500	22663.359841935700	18668.56366871880	20624.40821416970	19218.236408546400	39139.03321753610	17714.604028473200	6273.759548859150	34759.333765927100	4109.616527981100	4126.097837631540	3714.4278560170300	6090.311457974360	13506.71345449710	12704.138088345200	18389.972920429900	12847.201583645800	15242.267775675600	21285.90744669370	20884.04230859530	20356.895405309900	20849.81530316510	31981.78975029580	14826.289604509800	34291.112541616500	15185.872352176900	16319.617767559200	13688.940413965400	19337.93679383700	18903.883490534900	17182.286948066800	11838.41343034460	22433.706756956900	24028.01027255010	26170.97197189080	19135.175762516200	17245.84902579870	14024.63095656420	18528.790809255800	23930.968126145	13619.013777655900	17185.51035816030	12716.490169346700	6132.268375806230	9587.38989661692	13522.572045925300	6792.399768051010	8425.733222096060	3229.663357511730	14590.353016810600	14730.188572310000	15943.501551942400	10629.477151981300	40251.29201423240	15053.38728485050	16790.24036396960	12977.249157439700	20882.607426572600	14781.041845826200	16282.069564935600	15022.052359825200	11718.197553159200	22432.158395058600	20169.242973838100	11121.117021774600	23394.99876295260	13344.5896270857	17896.706758996500	14268.585989603000	16579.487509099400	20804.533798456900	27127.12454729710	18283.70454366010	16179.1171678209	19125.37434547420	31700.61564850390	10044.199009566200	12773.520299673700	36209.497063711500	12182.177842636100	14783.836241697600	24125.118152885500	43625.896565901300	20452.805144776700	14790.416794880600	36514.777641374400	38002.96944102480	15273.747553069100	20861.395882859200	18214.777325322700	37305.357111620900	22966.780788754000	18109.444745549900	10825.173913329100	23617.765817458500	12423.743332410600	4236.3104912711400	13059.6813058842	13909.231781957700	16919.51163604380	12965.442705057500	9613.60539286608	9035.45760494693	33998.00607611550	14602.7331381193	28918.768829644400	16274.769947210200	20633.610823683400	17610.94137067200	21944.88412707850	14315.725633738400	16108.7806546824	21122.45034528690	13560.567952859100	15677.95282033500	13680.291405870400	33556.6457522168	5606.315716002150	2280.2040185886700	19463.029143349500	33970.80708342300	28262.359206859800	15925.9141782984	4561.178073215160	37300.74854443850	44371.84225706410	15452.965696635700	16519.14088306830	12995.833040908900	15313.603751751700	14095.687194144700	14645.010355875900	31452.54557257630	13126.308277972600	26168.372895828800	15035.393408569100	20465.55314926690	14928.696516136800	12242.418924468300	13135.418329378600	19036.557734223000	10588.893497960700	19942.544822690100	45752.55501076860	33860.73385056110	17527.30351589180	5736.002312439380	3700.103601999730	44017.65456958110	20361.955017289100	9941.600643444080	3037.425021510850	33873.835313223000	14696.811734570400	10699.764381579500	17438.482097885000	34276.71882314950	6435.928671204710	13588.962909964500	20736.265350577400	24219.252588584900	3944.5728987234700	8555.00379744044	34441.69146740590	42999.86996643330	11800.413001893000	10198.371318639600	15946.054733932800	10052.953646533700	10841.578974896200	36228.544462834800	16414.580609587700	10845.583501452800	13515.072712648900	10082.826461544400	28415.5217969323	11527.449327790600	12049.720853943400	32280.809101177200	26346.245905259300	10859.673487133900	12602.909317789000	12997.03374891550	20239.764187114900	16764.944029808200	30440.833678553600
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	23.922187575621600	154.60015348589300	143.11724593464400	108.1204722250020	2447.1375758687600	63.83755812807340	66.76046383640580	1318.0271713461600	16.745787859397600	62.32686625051440	162.6631552710950	23.543973194666800	22.137988570302100	87.79256532717690	35.33168962511840	40.93407775868530	68.9823631492938	10.50188825136690	309.6448624496360	349.47095228933900	270.2107385579840	20.107054514439700	1697.0866652529800	248.4630765383960	435.7025998012190	237.8364608871670	3337.107371627670	104.91555343899200	125.32435825456900	101.6910345927670	40.172462257380500	527.0209753346660	1343.3037629953700	488.93728251538600	1088.1757255028800	6995.476681099650	213.05783343646600	2819.9886310753700	66.19903998708530	248.6996324638790	52.40976353884020	132.5327124297170	1169.6477117550400	202.33212915152900	165.73958370046900	86.9868180604653	1862.6632858670200	2070.8426608969600	273.4018217901960	10.452080111241900	9.54193680555949	39.112173377681000	250.35995037856100	118.73673485106400	17.045544768102000	11.529868787172700	499.67421632953000	8594.564960540390	17491.618634378400	423.94662235614600	4055.751352989190	941.8186738554560	1153.6978317572900	34.092009387835500	25.525251124281700	67.55395844877380	523.7015328146830	792.193068875008	102.71225810306300	97.31394774007100	1515.4788629565600	24394.803715344200	485.84596551550200	246.3489986107360	204.86473007915800	5526.64937286651	104.90461705851700	80.52847068274660	708.2610703184460	555.0437674190830	188.28178167984400	910.9056266246720	83.29018812576430	4120.434467435100	11809.085097027700	1495.8856832809600	66.11595326011490	246.757164783362	12604.280278427500	83.8463298784032	271.33169898962900	11355.327378842100	1906.5468681748300	190.62760300850800	2688.063207326110	337.82220938545500	612.9589594243380	2109.699022047520	140.61322144484000	706.1830660148120	4891.626217237570	7038.400830158030	56.87854982862240	9365.324467201500	849.5032612018560	18.853049558922000	55.884132950338900	267.08420146682	461.75093566072200	34.767448633043300	140.3717984441900	59.822212883588700	2456.0541354054900	38.56989640936570	91.59353051189260	123.85658005139400	2621.167883489130	56.05820972942970	541.495955614635	927.6864532082820	56.685067964201400	95.98946920816960	62.21354826076030	81.84960259013850	75.42868973882700	583.9537229149720	342.36716648385200	162.498206717953	147.74750669640700	397.1940620083600	7594.249503763970	2791.8715863838800	86.70809707326790	636.6224606658170	326.28317085154200	185.0524088767180	123.87701746211100	128.40632699742000	2114.0879253930900	1523.676590803000	350.62494531508100	938.2595243734750	732.945724414375	45.79939985983790	153.89323707810100	43.26821351868230	70.50687149466650	39.32496024902870	30.729618923106500	175.48233945739600	1682.0704131003300	15726.882946962600	476.5559029596200	60.00794152302130	50.62906128475800	495.4975284175510	49.969029665098600	102.61524289240900	148.50869334740700	46.42137656676740	111.47172226415400	356.2470932579790	192.84372859194100	602.1228873188130	31.272382357761600	1070.9378639317800	1255.9688063626000	140.7939325009130	726.7570973528350	186.35099931201000	57.09310742336580	0.9937890063962310	10891.045844948300	77.19596525664440	242.72634284578000	120.37278976408000	854.5911836848720	483.40572028650200	81.97459166987270	76.17759801609530	1707.0161661639600	29.931080633196400	28.12260856587390	108.98305766287000	525.3906140908730	412.30178757619000	2213.7978289559300	6145.479847311440	42.106942292914800	126.03806225869400	1610.8206369147600	207.0778450319370	71.31228697191180	2464.2975718576700	4331.2492598072700	135.20531184880000	1206.2368481294100	80.51051940008600	2698.55778270899	103.07555126018800	282.23671245077600	445.3789661773230	80.83649436096870	75.07120830416840	149.77644895111900	30.444636980604900	64.82709447856100	1091.276360825850	571.8481365834290	341.8438506566740	724.9462004221110	444.2370201339330	5456.207633602230	273.5306597417630	148.78510782111000	3322.268367364430	65.21956421576600	1301.109705556720	38.80081666236490	51.889491844239100	88.17495922848920	4345.635706340530	81.097914747373	36.59052071305110	81.627137751326	43.30895703854590	5102.736993729170	225.78703027554400	75.88171405464940	782.9106643867560	50.977114863384500	2880.8705107130300	7.703458164345660	268.24455905644300	25.071613721555000	26.847264921978400	295.7030479233170	417.9071999983080	152.75441570876900	813.0252290133210	56.23834833645860	182.08222707825400	766.4698429297990	130.58910829385300	62.262882178933800	1868.3386726732400	4267.7333515034200	73.84465443258830	2925.1061875183400	1297.6567664780800	2024.8134969506200	378.5632596415380	6325.75126477687	17701.053445688500	123.63174434632900	2806.1906042077100	2824.843118284340	552.6320093787270	45.918993222741700	69.52100345261850	277.86454273241500	103.77178714595100	389.94378217224500	1828.7212905184100	2114.3698108658300	181.90286756814600	114.62109848603600	209.33632379485300	153.85596353896300	54.48035783802990	1771.730196076390	117.36122987376300	366.30278268609300	313.1449968539030	5173.988160257410	1650.5825779454900	48.71655789122190	126.44002210336000	33.128475258088400	1257.4642051384000	198.8723592094880	212.32691621285500	715.058598063388	2925.2670304953300	1056.603494326340	302.41207818524400	2609.2147882306300	1134.5453451155800	3074.27558871219	425.99128338210100	374.42954121272300	500.51372440296600	241.38301052146000	4123.214762677650	991.4614573528290	1193.4693537776700	1660.0939209688700	1795.28375734937	45.2280765475733	73.13589563436870	393.7017522574880	593.6794648634560	44.09033113676130	23.166181704815200	852.6196804446290	4155.561975406540	94.95458694458950	111.04691452604000	537.9070730211900	136.9599188285800	632.6126449874300	26.82388878481290	26.137830901115800	74.56916422265300	134.38376335556600	555.469693309118	291.6281714411310	112.48288934999700	790.8889469367600	41.920593887650100	66.27964511770010	22.255396443718200	63.02141163953700	28.373787188757000	742.8985700754230	120.6673629108330	1055.9742196881000	28.753194165226500	18.18082299560320	45.769772091632800	2351.6106617592900	98.94185308818810	72.25253727149120	1079.4878223425800	147.7604076756610	100.23384302782300	128.94233581904600	157.4616337315490	123.60807503716200	624.5440149635690	384.8917433169800	396.62066162522300	28.959704784847000	49.361234784873600	1367.6465077901300	470.47163645669900	62.885977390868700	231.1014857738040	294.85524041436900	92.30314928280240	90.90763702498440	191.24990325024500	119.42819636488200	103.43932652494300	2102.361442842400	48.764366717957500	26.270805831237100	112.97005047823600	2119.544606219100	229.0068645248490	132.64960942990700	45.28214325689410	4873.854696733180	58.98905105014680	318.05979291797900	50.67123524634240	173.43529057056800	111.07909760410100	89.57423033613070	113.15082639818000	1640.5331104867100	429.08864489165300	248.7656666531000	199.6307192655530	1125.0673454130600	2899.2040747610800	2232.923311048240	5075.722231367830	1527.99524383414	344.44259591362000	2405.3332465444700	70.58093683609360	783.1085223879450	102.00158381715900	596.7253897055380	265.22012035722200	48.93655281624600	223.4242912328550	86.7771046482053	42.14753000664620	22.174395149494500	800.8891609217080	62.2140616463415	45.79726923424960	1262.1870350772800	881.4983033262930	40.03087993128710	5019.1138457438900	1174.7653272953200	194.9402045100710	1467.6958716125300	89.800887831648	187.1331401791040	16155.129544498300	323.9831133798130	335.54633283998100	164.37130628540700	1051.4341187922600	1060.1969728623200	116.32682351578400	4276.779663557460	32355.735480302900	240.8755554493530	39.04768189048330	340.426715775966	2536.972309085840	43.86747592376090	45.56008865407970	50.936187940082000	352.0589883174550	385.457541903707	174.35534760575900	217.7624270432340	119.45292284558300	102.68941517330300	309.53238650965400	110.80693277025500	359.8697129320400	1496.6917517008500	255.46234930149900	1773.942193009700	150.19140092039400	82.53445292085390	169.26489498596100	110.60608952347800	1198.7920237041600	109.50933245327000	952.7629815513040	8297.776231705860	498.66228958678200	864.1777694996030
AEROBACTINSYN-PWY	219.3541334048700	5.18769530261591	386.84914330429100	63.9481054759812	2737.80932546355	26.075523500200700	241.22705546460100	1095.3037503487700	17.233616253431900	44.99665118315020	24.99546099955460	92.60008668471420	9.296463088670880	50.79969121676420	21.3111240448901	125.44208018498900	21.805739110947400	2.600623974251120	493.8174634792030	5707.572451957720	2938.451418237260	156.51045658078300	1621.7402560074500	243.7978061696140	485.0831999176030	175.79104189783000	3142.855666522950	243.04207256834000	107.33478327115300	106.45120179478800	66.67539576577640	341.5620344597830	967.4720175948710	360.0230456307150	977.3684765696990	6349.436676093950	813.6699681553660	2928.63270184792	23.231049139128600	80.50220160235520	332.1445951853430	70.26417735889280	1360.1057377476400	1274.8346606034900	91.55305027242270	326.3582920420280	1471.277945678490	405.56539552263200	124.73307244409100	11.905504321913600	46.394186691663800	7.318055776137790	135.0701556163240	14.421326864760400	4.239480153732110	8.54929871525318	381.1948215949930	10591.167787525800	17251.898648739000	819.2326835473480	8672.550016400750	862.8763359347330	1665.9171228780300	35.99556510982940	7.295034142894850	211.1520408538330	570.8931985375750	1071.3426616209400	76.54226964412400	63.864081581009900	1349.2286716607000	23603.524387789200	502.56863122135400	1354.9426965261900	383.63198161520900	7178.3745668359300	118.24208763353000	12.486319891492100	577.6080488725560	283.17932398242300	154.85386039662400	10643.058202995500	108.40047014301400	5423.909821994430	10855.815046365300	2821.2776638713200	31.014459082697600	1615.4897359581900	13679.325600329000	401.6072820849740	1394.6836916107300	9865.069833092630	1990.5975228598400	188.3433630578120	3629.7344410510100	322.1095502928130	525.8674490960180	4865.904744084350	197.88099446903000	1392.4802239735300	5880.933166046730	6181.013615128390	12.56862396248050	8860.510262430430	539.1212311060790	44.2962262701031	126.68861079608000	122.37487493122500	291.89467392816300	15.291427138066300	8.764784402050410	252.96795126814000	4390.061279415050	26.830517982322400	3.9706097622662700	269.62038939357900	2112.4036341841300	0.026374780331901500	2288.9657448246000	892.9765877374390	23.51135224075970	31.101052392308200	218.08303328185300	276.27797456180200	262.6826826232090	440.61703180445700	879.4094063920550	5567.907088087170	202.30943283874300	307.5008559685400	6995.708760229620	3618.2291755448400	5.205499313463020	921.9344118826500	340.3037109571750	142.85831161897800	93.63528070824490	92.45761736099880	1720.126726207140	1181.9208021572800	783.4238833611350	966.1332339881600	654.6534884478280	3.0441792996358300	24.01777677511990	11.694344499349500	50.37792528896530	67.82621055446780	76.72972270946390	42.97449353304550	1352.4330961059900	14225.126493635800	572.5423782815060	17.10114241464900	0.9607959694763070	372.6061062351990	99.7899975301869	46.14833884443920	233.14710300499900	45.01826013715000	97.52447361874990	1439.9035423063400	110.00986707247200	305.0447039878650	192.543243562869	302.18290403256900	1364.6345818327800	590.8435004397920	3066.658805319280	513.6826213904680	185.1963032201360	0.0016597846687693400	9968.302124180370	26.032770217872100	224.65200502988800	69.92196171530450	684.0063795525440	370.54164000633800	70.25721770572290	23.23330603854600	1333.3712602813700	596.2175148510190	129.818877076366	101.47054436692800	330.4547377509360	651.906273453206	7893.950234423070	6314.215191121080	18.381950463168100	354.39929723689600	773.0563662561690	118.39917121567800	16.205264649139200	3118.603643299610	7702.064359341160	72.9180750878994	2346.943100585500	431.8316538929050	3614.2698359352300	269.07996926201900	375.7243618825990	287.1451925145370	460.1122516547540	623.1744568504100	73.95653918899900	4.050825376222970	200.94310963290000	949.0839509193230	494.4570883747130	231.28381986848400	581.5420284186610	378.8068736195280	5063.597104328120	383.93611617840500	174.50316158533800	4435.464674400900	445.37418064759	2190.467834225800	11.083897707569600	19.581075351235200	7.00918861254808	3923.224917167200	70.07957720530820	38.74830445217190	681.8098184131670	637.403425489752	4466.4389607638800	285.74479696477900	40.297397817191	470.4550851243700	107.55042327627600	3217.9449407195200	7.311015330051130	540.6132822243500	12.465818919677600	25.401450220276400	169.89277472690200	233.38270314272100	113.25196940981800	2270.791655865190	17.286951750553500	9.545003838727620	971.2800823895000	93.90179913002280	8.703479115103530	1636.3415828252400	3599.4083562711500	551.2221372078400	2554.1246495638400	1217.0082310671200	2325.4612580159200	473.17078046166500	6283.997184368120	22917.437853672000	1523.004838039070	12766.446411762100	5797.865040229340	1613.8046902514000	8.87803627306248	253.43813907103200	135.3618938588140	464.4601018380010	300.71960147502900	1214.8757255116100	2103.076574776140	101.08478325546800	105.06301319477800	200.0250783436310	234.63053401623000	136.25640973289800	1612.5016803402000	596.9325888750520	763.2736734715720	271.8251614440840	3856.9964198784800	1309.787558589400	6.064675952255480	49.67460274477590	19.74282007454000	738.5096944015330	942.7176382687840	195.38248376642100	1467.9645276440900	2727.5863237413000	493.0609954242510	274.41056754143700	2296.8770044955000	996.677354954999	2908.1851039335300	249.15429885421200	275.4540091633430	257.05673592918800	650.9800101058990	5120.244014569250	1046.1307749373600	1838.028431560680	2496.54741412755	2826.6980212556900	61.81589497898990	43.716244262052600	611.4119583139450	898.8357610164610	76.11942412849240	283.05845883944300	797.8451363527290	4023.1298388503300	799.8497439460620	935.2664315689440	1489.9220942411400	38.020054746485300	346.58815329303500	265.79872923997300	505.67289711503200	4.483633526250260	28.470121192850400	343.9655265523820	202.44978374077500	368.43488364951000	688.8458012839000	183.8680694900750	12.982318652061900	29.809243432596900	99.51108884874400	412.34271589247600	1210.5016677910500	44.224675526544300	447.66735435528200	47.057621596897000	53.45802578701370	18.823249543229400	2137.0395000059700	62.199591325509900	100.6482802883080	1496.1864063659300	160.48421599074300	20.94212729474	51.74920223725360	7.556087135276480	194.62817513297000	1597.846230869520	215.89491618086900	402.2309259748380	19.2732944247451	293.91932362208100	2198.3412087744900	215.5460839467630	316.47533354105900	201.1674807946290	484.1151483865060	71.33632194630290	154.46305079373200	148.48211474082000	92.48492818587490	527.8610170816630	1827.602590609660	154.3654772012900	194.7509197167700	2141.932765532770	1857.3960125759200	83.09446145835320	764.8308795352510	99.73459148340380	4132.856564557960	24.25398593301580	675.1405385353810	20.218325926611100	196.84168239810100	77.12270203305520	55.55344717848290	334.28291404230600	1597.2537125072600	742.9341437163350	170.2356074515770	171.14234865947700	1846.358027607030	7174.263110536040	4913.426604009110	7609.997612614650	1393.9987777611100	1649.6812235710000	1103.489313194230	34.40258954930900	560.7466605688210	246.72894921692600	302.22020838781900	669.5448893713960	1173.027232489180	2196.086273574850	2870.8255049056900	304.8549986702290	24.19049422263130	505.78947528342900	736.3990823967510	18.725050133692400	1076.7405037624000	597.6761450416510	155.0440046990340	4719.17272658534	256.0588622549800	26.075946314972600	699.0929542144350	53.796682697893100	276.33739353193300	14820.376349536200	552.1917303637150	188.67896390832200	425.5423242201120	878.2385334801890	799.7115074003770	61.126449221112300	2200.2168326393300	30060.337775629700	131.88502544171900	8.50984237490587	772.1728700982960	1884.121870721200	1.7290579449594800	3.622322907970860	10.340226482452500	114.17888090461200	1086.228285515930	53.310781513531	37.065474008204700	1550.925945912700	198.74451917415200	5610.514631916640	41.01975366782240	1689.0245740959100	1674.9872789278000	32.64838173193580	1113.1299009446500	13.784365249331400	31.460683730018100	209.89942336564300	1077.8949324799600	1920.1767653303600	208.5683234609920	742.9191087910270	7438.115188096950	572.4797285035510	3566.107350457800
