"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","d46c70e9cf1e2010dc7f54d1db026b66",10.1344121478373,-2.17011155688926,0.268084946905649,-8.094865384788,5.73277135136581e-16,3.26003597514336e-13
"2","60dafe1585e1e706ed7422c00c9483d4",3.32075229774818,-2.03058629981949,0.230910812196861,-8.79381212382697,1.4456923913107e-18,1.23317560978802e-15
"3","04673549ec4b4f587a037159e686f09b",3.21837006549519,-2.07314473224608,0.237076746173182,-8.74461441583847,2.23778517007112e-18,1.52706460005654e-15
"4","8b2cb21f0c9befcfc6831066836fe379",9.61093332930754,-2.17633869941966,0.242033845394113,-8.99187754454689,2.4304241761153e-19,2.76420242963514e-16
